Date,Component_ID,Units_Used,Category
2023-07-14,RES-10K-0.25W,1851,Passive
2023-07-15,RES-10K-0.25W,1084,Passive
2023-07-16,RES-10K-0.25W,845,Passive
2023-07-17,RES-10K-0.25W,1791,Passive
2023-07-18,RES-10K-0.25W,8179,Passive
2023-07-19,RES-10K-0.25W,1646,Passive
2023-07-20,RES-10K-0.25W,1852,Passive
2023-07-21,RES-10K-0.25W,1927,Passive
2023-07-22,RES-10K-0.25W,895,Passive
2023-07-23,RES-10K-0.25W,897,Passive
2023-07-24,RES-10K-0.25W,1815,Passive
2023-07-25,RES-10K-0.25W,1977,Passive
2023-07-26,RES-10K-0.25W,1944,Passive
2023-07-27,RES-10K-0.25W,1941,Passive
2023-07-28,RES-10K-0.25W,2078,Passive
2023-07-29,RES-10K-0.25W,786,Passive
2023-07-30,RES-10K-0.25W,1037,Passive
2023-07-31,RES-10K-0.25W,1970,Passive
2023-08-01,RES-10K-0.25W,1637,Passive
2023-08-02,RES-10K-0.25W,1888,Passive
2023-08-03,RES-10K-0.25W,1771,Passive
2023-08-04,RES-10K-0.25W,1394,Passive
2023-08-05,RES-10K-0.25W,681,Passive
2023-08-06,RES-10K-0.25W,1092,Passive
2023-08-07,RES-10K-0.25W,1742,Passive
2023-08-08,RES-10K-0.25W,1761,Passive
2023-08-09,RES-10K-0.25W,2205,Passive
2023-08-10,RES-10K-0.25W,4016,Passive
2023-08-11,RES-10K-0.25W,3634,Passive
2023-08-12,RES-10K-0.25W,795,Passive
2023-08-13,RES-10K-0.25W,892,Passive
2023-08-14,RES-10K-0.25W,1808,Passive
2023-08-15,RES-10K-0.25W,2110,Passive
2023-08-16,RES-10K-0.25W,1963,Passive
2023-08-17,RES-10K-0.25W,1871,Passive
2023-08-18,RES-10K-0.25W,1756,Passive
2023-08-19,RES-10K-0.25W,936,Passive
2023-08-20,RES-10K-0.25W,1132,Passive
2023-08-21,RES-10K-0.25W,2042,Passive
2023-08-22,RES-10K-0.25W,1855,Passive
2023-08-23,RES-10K-0.25W,1796,Passive
2023-08-24,RES-10K-0.25W,1981,Passive
2023-08-25,RES-10K-0.25W,1926,Passive
2023-08-26,RES-10K-0.25W,854,Passive
2023-08-27,RES-10K-0.25W,1026,Passive
2023-08-28,RES-10K-0.25W,2010,Passive
2023-08-29,RES-10K-0.25W,1996,Passive
2023-08-30,RES-10K-0.25W,1818,Passive
2023-08-31,RES-10K-0.25W,1948,Passive
2023-09-01,RES-10K-0.25W,3036,Passive
2023-09-02,RES-10K-0.25W,1612,Passive
2023-09-03,RES-10K-0.25W,1980,Passive
2023-09-04,RES-10K-0.25W,2528,Passive
2023-09-05,RES-10K-0.25W,2669,Passive
2023-09-06,RES-10K-0.25W,2543,Passive
2023-09-07,RES-10K-0.25W,2331,Passive
2023-09-08,RES-10K-0.25W,2785,Passive
2023-09-09,RES-10K-0.25W,1789,Passive
2023-09-10,RES-10K-0.25W,1495,Passive
2023-09-11,RES-10K-0.25W,2510,Passive
2023-09-12,RES-10K-0.25W,2417,Passive
2023-09-13,RES-10K-0.25W,2558,Passive
2023-09-14,RES-10K-0.25W,2448,Passive
2023-09-15,RES-10K-0.25W,2747,Passive
2023-09-16,RES-10K-0.25W,1893,Passive
2023-09-17,RES-10K-0.25W,1548,Passive
2023-09-18,RES-10K-0.25W,2543,Passive
2023-09-19,RES-10K-0.25W,2371,Passive
2023-09-20,RES-10K-0.25W,2587,Passive
2023-09-21,RES-10K-0.25W,2548,Passive
2023-09-22,RES-10K-0.25W,2673,Passive
2023-09-23,RES-10K-0.25W,1308,Passive
2023-09-24,RES-10K-0.25W,1595,Passive
2023-09-25,RES-10K-0.25W,2847,Passive
2023-09-26,RES-10K-0.25W,3013,Passive
2023-09-27,RES-10K-0.25W,2691,Passive
2023-09-28,RES-10K-0.25W,2606,Passive
2023-09-29,RES-10K-0.25W,2530,Passive
2023-09-30,RES-10K-0.25W,1748,Passive
2023-10-01,RES-10K-0.25W,3017,Passive
2023-10-02,RES-10K-0.25W,4149,Passive
2023-10-03,RES-10K-0.25W,4071,Passive
2023-10-04,RES-10K-0.25W,4290,Passive
2023-10-05,RES-10K-0.25W,4260,Passive
2023-10-06,RES-10K-0.25W,4176,Passive
2023-10-07,RES-10K-0.25W,3187,Passive
2023-10-08,RES-10K-0.25W,2972,Passive
2023-10-09,RES-10K-0.25W,4240,Passive
2023-10-10,RES-10K-0.25W,7667,Passive
2023-10-11,RES-10K-0.25W,4122,Passive
2023-10-12,RES-10K-0.25W,4161,Passive
2023-10-13,RES-10K-0.25W,4094,Passive
2023-10-14,RES-10K-0.25W,3008,Passive
2023-10-15,RES-10K-0.25W,3398,Passive
2023-10-16,RES-10K-0.25W,4297,Passive
2023-10-17,RES-10K-0.25W,4337,Passive
2023-10-18,RES-10K-0.25W,4194,Passive
2023-10-19,RES-10K-0.25W,4103,Passive
2023-10-20,RES-10K-0.25W,3856,Passive
2023-10-21,RES-10K-0.25W,3279,Passive
2023-10-22,RES-10K-0.25W,3099,Passive
2023-10-23,RES-10K-0.25W,4279,Passive
2023-10-24,RES-10K-0.25W,4090,Passive
2023-10-25,RES-10K-0.25W,4172,Passive
2023-10-26,RES-10K-0.25W,4124,Passive
2023-10-27,RES-10K-0.25W,4034,Passive
2023-10-28,RES-10K-0.25W,3185,Passive
2023-10-29,RES-10K-0.25W,3108,Passive
2023-10-30,RES-10K-0.25W,4238,Passive
2023-10-31,RES-10K-0.25W,4207,Passive
2023-11-01,RES-10K-0.25W,4283,Passive
2023-11-02,RES-10K-0.25W,4137,Passive
2023-11-03,RES-10K-0.25W,3872,Passive
2023-11-04,RES-10K-0.25W,3080,Passive
2023-11-05,RES-10K-0.25W,3077,Passive
2023-11-06,RES-10K-0.25W,4180,Passive
2023-11-07,RES-10K-0.25W,4123,Passive
2023-11-08,RES-10K-0.25W,5455,Passive
2023-11-09,RES-10K-0.25W,3997,Passive
2023-11-10,RES-10K-0.25W,4301,Passive
2023-11-11,RES-10K-0.25W,3156,Passive
2023-11-12,RES-10K-0.25W,3037,Passive
2023-11-13,RES-10K-0.25W,4190,Passive
2023-11-14,RES-10K-0.25W,4422,Passive
2023-11-15,RES-10K-0.25W,3928,Passive
2023-11-16,RES-10K-0.25W,3873,Passive
2023-11-17,RES-10K-0.25W,4252,Passive
2023-11-18,RES-10K-0.25W,2912,Passive
2023-11-19,RES-10K-0.25W,5397,Passive
2023-11-20,RES-10K-0.25W,4061,Passive
2023-11-21,RES-10K-0.25W,4315,Passive
2023-11-22,RES-10K-0.25W,4123,Passive
2023-11-23,RES-10K-0.25W,4180,Passive
2023-11-24,RES-10K-0.25W,4016,Passive
2023-11-25,RES-10K-0.25W,3086,Passive
2023-11-26,RES-10K-0.25W,3029,Passive
2023-11-27,RES-10K-0.25W,4688,Passive
2023-11-28,RES-10K-0.25W,4171,Passive
2023-11-29,RES-10K-0.25W,4293,Passive
2023-11-30,RES-10K-0.25W,4069,Passive
2023-12-01,RES-10K-0.25W,4419,Passive
2023-12-02,RES-10K-0.25W,3202,Passive
2023-12-03,RES-10K-0.25W,3029,Passive
2023-12-04,RES-10K-0.25W,3886,Passive
2023-12-05,RES-10K-0.25W,4141,Passive
2023-12-06,RES-10K-0.25W,4210,Passive
2023-12-07,RES-10K-0.25W,4386,Passive
2023-12-08,RES-10K-0.25W,4051,Passive
2023-12-09,RES-10K-0.25W,3278,Passive
2023-12-10,RES-10K-0.25W,3050,Passive
2023-12-11,RES-10K-0.25W,8219,Passive
2023-12-12,RES-10K-0.25W,4312,Passive
2023-12-13,RES-10K-0.25W,4016,Passive
2023-12-14,RES-10K-0.25W,4076,Passive
2023-12-15,RES-10K-0.25W,4222,Passive
2023-12-16,RES-10K-0.25W,3209,Passive
2023-12-17,RES-10K-0.25W,2947,Passive
2023-12-18,RES-10K-0.25W,4259,Passive
2023-12-19,RES-10K-0.25W,4019,Passive
2023-12-20,RES-10K-0.25W,4204,Passive
2023-12-21,RES-10K-0.25W,4268,Passive
2023-12-22,RES-10K-0.25W,4075,Passive
2023-12-23,RES-10K-0.25W,2871,Passive
2023-12-24,RES-10K-0.25W,3250,Passive
2023-12-25,RES-10K-0.25W,4103,Passive
2023-12-26,RES-10K-0.25W,4080,Passive
2023-12-27,RES-10K-0.25W,4127,Passive
2023-12-28,RES-10K-0.25W,3984,Passive
2023-12-29,RES-10K-0.25W,4117,Passive
2023-12-30,RES-10K-0.25W,3134,Passive
2023-12-31,RES-10K-0.25W,3378,Passive
2024-01-01,RES-10K-0.25W,2623,Passive
2024-01-02,RES-10K-0.25W,2513,Passive
2024-01-03,RES-10K-0.25W,2755,Passive
2024-01-04,RES-10K-0.25W,2716,Passive
2024-01-05,RES-10K-0.25W,2539,Passive
2024-01-06,RES-10K-0.25W,1505,Passive
2024-01-07,RES-10K-0.25W,1505,Passive
2024-01-08,RES-10K-0.25W,2601,Passive
2024-01-09,RES-10K-0.25W,2839,Passive
2024-01-10,RES-10K-0.25W,2698,Passive
2024-01-11,RES-10K-0.25W,2537,Passive
2024-01-12,RES-10K-0.25W,2690,Passive
2024-01-13,RES-10K-0.25W,1624,Passive
2024-01-14,RES-10K-0.25W,1711,Passive
2024-01-15,RES-10K-0.25W,2746,Passive
2024-01-16,RES-10K-0.25W,2748,Passive
2024-01-17,RES-10K-0.25W,2726,Passive
2024-01-18,RES-10K-0.25W,2814,Passive
2024-01-19,RES-10K-0.25W,2426,Passive
2024-01-20,RES-10K-0.25W,1854,Passive
2024-01-21,RES-10K-0.25W,1391,Passive
2024-01-22,RES-10K-0.25W,2830,Passive
2024-01-23,RES-10K-0.25W,2550,Passive
2024-01-24,RES-10K-0.25W,2857,Passive
2024-01-25,RES-10K-0.25W,2633,Passive
2024-01-26,RES-10K-0.25W,2673,Passive
2024-01-27,RES-10K-0.25W,1755,Passive
2024-01-28,RES-10K-0.25W,1872,Passive
2024-01-29,RES-10K-0.25W,2534,Passive
2024-01-30,RES-10K-0.25W,2829,Passive
2024-01-31,RES-10K-0.25W,2878,Passive
2024-02-01,RES-10K-0.25W,2891,Passive
2024-02-02,RES-10K-0.25W,2982,Passive
2024-02-03,RES-10K-0.25W,1620,Passive
2024-02-04,RES-10K-0.25W,1807,Passive
2024-02-05,RES-10K-0.25W,2651,Passive
2024-02-06,RES-10K-0.25W,2595,Passive
2024-02-07,RES-10K-0.25W,8232,Passive
2024-02-08,RES-10K-0.25W,2689,Passive
2024-02-09,RES-10K-0.25W,2651,Passive
2024-02-10,RES-10K-0.25W,1754,Passive
2024-02-11,RES-10K-0.25W,1794,Passive
2024-02-12,RES-10K-0.25W,2599,Passive
2024-02-13,RES-10K-0.25W,2956,Passive
2024-02-14,RES-10K-0.25W,2782,Passive
2024-02-15,RES-10K-0.25W,2523,Passive
2024-02-16,RES-10K-0.25W,2872,Passive
2024-02-17,RES-10K-0.25W,3102,Passive
2024-02-18,RES-10K-0.25W,1547,Passive
2024-02-19,RES-10K-0.25W,2569,Passive
2024-02-20,RES-10K-0.25W,2893,Passive
2024-02-21,RES-10K-0.25W,2800,Passive
2024-02-22,RES-10K-0.25W,2570,Passive
2024-02-23,RES-10K-0.25W,2639,Passive
2024-02-24,RES-10K-0.25W,4953,Passive
2024-02-25,RES-10K-0.25W,1584,Passive
2024-02-26,RES-10K-0.25W,2976,Passive
2024-02-27,RES-10K-0.25W,2817,Passive
2024-02-28,RES-10K-0.25W,2544,Passive
2024-02-29,RES-10K-0.25W,2638,Passive
2024-03-01,RES-10K-0.25W,2566,Passive
2024-03-02,RES-10K-0.25W,1876,Passive
2024-03-03,RES-10K-0.25W,1636,Passive
2024-03-04,RES-10K-0.25W,2339,Passive
2024-03-05,RES-10K-0.25W,2704,Passive
2024-03-06,RES-10K-0.25W,2474,Passive
2024-03-07,RES-10K-0.25W,2699,Passive
2024-03-08,RES-10K-0.25W,2535,Passive
2024-03-09,RES-10K-0.25W,1404,Passive
2024-03-10,RES-10K-0.25W,1733,Passive
2024-03-11,RES-10K-0.25W,2890,Passive
2024-03-12,RES-10K-0.25W,2768,Passive
2024-03-13,RES-10K-0.25W,2452,Passive
2024-03-14,RES-10K-0.25W,5712,Passive
2024-03-15,RES-10K-0.25W,2647,Passive
2024-03-16,RES-10K-0.25W,1678,Passive
2024-03-17,RES-10K-0.25W,1823,Passive
2024-03-18,RES-10K-0.25W,2473,Passive
2024-03-19,RES-10K-0.25W,2777,Passive
2024-03-20,RES-10K-0.25W,2603,Passive
2024-03-21,RES-10K-0.25W,2869,Passive
2024-03-22,RES-10K-0.25W,2528,Passive
2024-03-23,RES-10K-0.25W,3144,Passive
2024-03-24,RES-10K-0.25W,1598,Passive
2024-03-25,RES-10K-0.25W,2742,Passive
2024-03-26,RES-10K-0.25W,2842,Passive
2024-03-27,RES-10K-0.25W,2621,Passive
2024-03-28,RES-10K-0.25W,2521,Passive
2024-03-29,RES-10K-0.25W,2709,Passive
2024-03-30,RES-10K-0.25W,1448,Passive
2024-03-31,RES-10K-0.25W,1552,Passive
2024-04-01,RES-10K-0.25W,2494,Passive
2024-04-02,RES-10K-0.25W,2715,Passive
2024-04-03,RES-10K-0.25W,2653,Passive
2024-04-04,RES-10K-0.25W,2432,Passive
2024-04-05,RES-10K-0.25W,2691,Passive
2024-04-06,RES-10K-0.25W,1547,Passive
2024-04-07,RES-10K-0.25W,1676,Passive
2024-04-08,RES-10K-0.25W,2689,Passive
2024-04-09,RES-10K-0.25W,2542,Passive
2024-04-10,RES-10K-0.25W,2664,Passive
2024-04-11,RES-10K-0.25W,2799,Passive
2024-04-12,RES-10K-0.25W,2603,Passive
2024-04-13,RES-10K-0.25W,1681,Passive
2024-04-14,RES-10K-0.25W,1748,Passive
2024-04-15,RES-10K-0.25W,2734,Passive
2024-04-16,RES-10K-0.25W,2480,Passive
2024-04-17,RES-10K-0.25W,2400,Passive
2024-04-18,RES-10K-0.25W,2759,Passive
2024-04-19,RES-10K-0.25W,2853,Passive
2024-04-20,RES-10K-0.25W,1577,Passive
2024-04-21,RES-10K-0.25W,1647,Passive
2024-04-22,RES-10K-0.25W,2803,Passive
2024-04-23,RES-10K-0.25W,2739,Passive
2024-04-24,RES-10K-0.25W,2738,Passive
2024-04-25,RES-10K-0.25W,2899,Passive
2024-04-26,RES-10K-0.25W,8690,Passive
2024-04-27,RES-10K-0.25W,1696,Passive
2024-04-28,RES-10K-0.25W,1629,Passive
2024-04-29,RES-10K-0.25W,2438,Passive
2024-04-30,RES-10K-0.25W,2882,Passive
2024-05-01,RES-10K-0.25W,2835,Passive
2024-05-02,RES-10K-0.25W,2735,Passive
2024-05-03,RES-10K-0.25W,2613,Passive
2024-05-04,RES-10K-0.25W,1754,Passive
2024-05-05,RES-10K-0.25W,1547,Passive
2024-05-06,RES-10K-0.25W,2798,Passive
2024-05-07,RES-10K-0.25W,2647,Passive
2024-05-08,RES-10K-0.25W,2597,Passive
2024-05-09,RES-10K-0.25W,2684,Passive
2024-05-10,RES-10K-0.25W,2740,Passive
2024-05-11,RES-10K-0.25W,1579,Passive
2024-05-12,RES-10K-0.25W,1654,Passive
2024-05-13,RES-10K-0.25W,2960,Passive
2024-05-14,RES-10K-0.25W,2782,Passive
2024-05-15,RES-10K-0.25W,2532,Passive
2024-05-16,RES-10K-0.25W,4452,Passive
2024-05-17,RES-10K-0.25W,2701,Passive
2024-05-18,RES-10K-0.25W,1592,Passive
2024-05-19,RES-10K-0.25W,1461,Passive
2024-05-20,RES-10K-0.25W,7171,Passive
2024-05-21,RES-10K-0.25W,2633,Passive
2024-05-22,RES-10K-0.25W,2699,Passive
2024-05-23,RES-10K-0.25W,2619,Passive
2024-05-24,RES-10K-0.25W,4367,Passive
2024-05-25,RES-10K-0.25W,1547,Passive
2024-05-26,RES-10K-0.25W,1889,Passive
2024-05-27,RES-10K-0.25W,2327,Passive
2024-05-28,RES-10K-0.25W,2747,Passive
2024-05-29,RES-10K-0.25W,2821,Passive
2024-05-30,RES-10K-0.25W,2898,Passive
2024-05-31,RES-10K-0.25W,2747,Passive
2024-06-01,RES-10K-0.25W,979,Passive
2024-06-02,RES-10K-0.25W,907,Passive
2024-06-03,RES-10K-0.25W,1732,Passive
2024-06-04,RES-10K-0.25W,1725,Passive
2024-06-05,RES-10K-0.25W,2136,Passive
2024-06-06,RES-10K-0.25W,2103,Passive
2024-06-07,RES-10K-0.25W,2063,Passive
2024-06-08,RES-10K-0.25W,1024,Passive
2024-06-09,RES-10K-0.25W,999,Passive
2024-06-10,RES-10K-0.25W,1966,Passive
2024-06-11,RES-10K-0.25W,6688,Passive
2024-06-12,RES-10K-0.25W,1792,Passive
2024-06-13,RES-10K-0.25W,2116,Passive
2024-06-14,RES-10K-0.25W,2162,Passive
2024-06-15,RES-10K-0.25W,957,Passive
2024-06-16,RES-10K-0.25W,922,Passive
2024-06-17,RES-10K-0.25W,1822,Passive
2024-06-18,RES-10K-0.25W,1836,Passive
2024-06-19,RES-10K-0.25W,1786,Passive
2024-06-20,RES-10K-0.25W,1615,Passive
2024-06-21,RES-10K-0.25W,1883,Passive
2024-06-22,RES-10K-0.25W,705,Passive
2024-06-23,RES-10K-0.25W,736,Passive
2024-06-24,RES-10K-0.25W,1787,Passive
2024-06-25,RES-10K-0.25W,1799,Passive
2024-06-26,RES-10K-0.25W,1941,Passive
2024-06-27,RES-10K-0.25W,2090,Passive
2024-06-28,RES-10K-0.25W,1943,Passive
2024-06-29,RES-10K-0.25W,830,Passive
2024-06-30,RES-10K-0.25W,1772,Passive
2024-07-01,RES-10K-0.25W,1947,Passive
2024-07-02,RES-10K-0.25W,2172,Passive
2024-07-03,RES-10K-0.25W,1694,Passive
2024-07-04,RES-10K-0.25W,1902,Passive
2024-07-05,RES-10K-0.25W,1950,Passive
2024-07-06,RES-10K-0.25W,1366,Passive
2024-07-07,RES-10K-0.25W,1212,Passive
2024-07-08,RES-10K-0.25W,1838,Passive
2024-07-09,RES-10K-0.25W,2069,Passive
2024-07-10,RES-10K-0.25W,1928,Passive
2024-07-11,RES-10K-0.25W,1850,Passive
2024-07-12,RES-10K-0.25W,2070,Passive
2024-07-13,RES-10K-0.25W,741,Passive
2024-07-14,RES-10K-0.25W,777,Passive
2024-07-15,RES-10K-0.25W,1797,Passive
2024-07-16,RES-10K-0.25W,1838,Passive
2024-07-17,RES-10K-0.25W,2012,Passive
2024-07-18,RES-10K-0.25W,1894,Passive
2024-07-19,RES-10K-0.25W,1854,Passive
2024-07-20,RES-10K-0.25W,823,Passive
2024-07-21,RES-10K-0.25W,1056,Passive
2024-07-22,RES-10K-0.25W,1855,Passive
2024-07-23,RES-10K-0.25W,1919,Passive
2024-07-24,RES-10K-0.25W,1991,Passive
2024-07-25,RES-10K-0.25W,2007,Passive
2024-07-26,RES-10K-0.25W,2091,Passive
2024-07-27,RES-10K-0.25W,1128,Passive
2024-07-28,RES-10K-0.25W,896,Passive
2024-07-29,RES-10K-0.25W,2066,Passive
2024-07-30,RES-10K-0.25W,1817,Passive
2024-07-31,RES-10K-0.25W,2088,Passive
2024-08-01,RES-10K-0.25W,2149,Passive
2024-08-02,RES-10K-0.25W,1985,Passive
2024-08-03,RES-10K-0.25W,1143,Passive
2024-08-04,RES-10K-0.25W,1066,Passive
2024-08-05,RES-10K-0.25W,1837,Passive
2024-08-06,RES-10K-0.25W,1928,Passive
2024-08-07,RES-10K-0.25W,1868,Passive
2024-08-08,RES-10K-0.25W,1584,Passive
2024-08-09,RES-10K-0.25W,1996,Passive
2024-08-10,RES-10K-0.25W,954,Passive
2024-08-11,RES-10K-0.25W,1141,Passive
2024-08-12,RES-10K-0.25W,1794,Passive
2024-08-13,RES-10K-0.25W,2029,Passive
2024-08-14,RES-10K-0.25W,2070,Passive
2024-08-15,RES-10K-0.25W,2148,Passive
2024-08-16,RES-10K-0.25W,1862,Passive
2024-08-17,RES-10K-0.25W,1000,Passive
2024-08-18,RES-10K-0.25W,879,Passive
2024-08-19,RES-10K-0.25W,2018,Passive
2024-08-20,RES-10K-0.25W,1980,Passive
2024-08-21,RES-10K-0.25W,2097,Passive
2024-08-22,RES-10K-0.25W,2344,Passive
2024-08-23,RES-10K-0.25W,2071,Passive
2024-08-24,RES-10K-0.25W,1035,Passive
2024-08-25,RES-10K-0.25W,734,Passive
2024-08-26,RES-10K-0.25W,1752,Passive
2024-08-27,RES-10K-0.25W,1652,Passive
2024-08-28,RES-10K-0.25W,1880,Passive
2024-08-29,RES-10K-0.25W,1753,Passive
2024-08-30,RES-10K-0.25W,1801,Passive
2024-08-31,RES-10K-0.25W,849,Passive
2024-09-01,RES-10K-0.25W,1562,Passive
2024-09-02,RES-10K-0.25W,2673,Passive
2024-09-03,RES-10K-0.25W,2797,Passive
2024-09-04,RES-10K-0.25W,2934,Passive
2024-09-05,RES-10K-0.25W,2769,Passive
2024-09-06,RES-10K-0.25W,2789,Passive
2024-09-07,RES-10K-0.25W,1731,Passive
2024-09-08,RES-10K-0.25W,5897,Passive
2024-09-09,RES-10K-0.25W,3591,Passive
2024-09-10,RES-10K-0.25W,2903,Passive
2024-09-11,RES-10K-0.25W,5008,Passive
2024-09-12,RES-10K-0.25W,2630,Passive
2024-09-13,RES-10K-0.25W,2994,Passive
2024-09-14,RES-10K-0.25W,1771,Passive
2024-09-15,RES-10K-0.25W,1624,Passive
2024-09-16,RES-10K-0.25W,2775,Passive
2024-09-17,RES-10K-0.25W,2859,Passive
2024-09-18,RES-10K-0.25W,2645,Passive
2024-09-19,RES-10K-0.25W,2749,Passive
2024-09-20,RES-10K-0.25W,2587,Passive
2024-09-21,RES-10K-0.25W,1624,Passive
2024-09-22,RES-10K-0.25W,1885,Passive
2024-09-23,RES-10K-0.25W,2541,Passive
2024-09-24,RES-10K-0.25W,2690,Passive
2024-09-25,RES-10K-0.25W,2757,Passive
2024-09-26,RES-10K-0.25W,2744,Passive
2024-09-27,RES-10K-0.25W,2385,Passive
2024-09-28,RES-10K-0.25W,1979,Passive
2024-09-29,RES-10K-0.25W,1899,Passive
2024-09-30,RES-10K-0.25W,3056,Passive
2024-10-01,RES-10K-0.25W,3996,Passive
2024-10-02,RES-10K-0.25W,4115,Passive
2024-10-03,RES-10K-0.25W,4417,Passive
2024-10-04,RES-10K-0.25W,4234,Passive
2024-10-05,RES-10K-0.25W,3080,Passive
2024-10-06,RES-10K-0.25W,3246,Passive
2024-10-07,RES-10K-0.25W,4083,Passive
2024-10-08,RES-10K-0.25W,3955,Passive
2024-10-09,RES-10K-0.25W,4188,Passive
2024-10-10,RES-10K-0.25W,4241,Passive
2024-10-11,RES-10K-0.25W,4033,Passive
2024-10-12,RES-10K-0.25W,3319,Passive
2024-10-13,RES-10K-0.25W,3130,Passive
2024-10-14,RES-10K-0.25W,4044,Passive
2024-10-15,RES-10K-0.25W,4260,Passive
2024-10-16,RES-10K-0.25W,4252,Passive
2024-10-17,RES-10K-0.25W,4174,Passive
2024-10-18,RES-10K-0.25W,4831,Passive
2024-10-19,RES-10K-0.25W,3470,Passive
2024-10-20,RES-10K-0.25W,3148,Passive
2024-10-21,RES-10K-0.25W,4356,Passive
2024-10-22,RES-10K-0.25W,4158,Passive
2024-10-23,RES-10K-0.25W,4126,Passive
2024-10-24,RES-10K-0.25W,4155,Passive
2024-10-25,RES-10K-0.25W,4086,Passive
2024-10-26,RES-10K-0.25W,3124,Passive
2024-10-27,RES-10K-0.25W,3252,Passive
2024-10-28,RES-10K-0.25W,4253,Passive
2024-10-29,RES-10K-0.25W,4346,Passive
2024-10-30,RES-10K-0.25W,4001,Passive
2024-10-31,RES-10K-0.25W,9855,Passive
2024-11-01,RES-10K-0.25W,4321,Passive
2024-11-02,RES-10K-0.25W,3203,Passive
2024-11-03,RES-10K-0.25W,3298,Passive
2024-11-04,RES-10K-0.25W,3979,Passive
2024-11-05,RES-10K-0.25W,3866,Passive
2024-11-06,RES-10K-0.25W,4338,Passive
2024-11-07,RES-10K-0.25W,4197,Passive
2024-11-08,RES-10K-0.25W,4296,Passive
2024-11-09,RES-10K-0.25W,2928,Passive
2024-11-10,RES-10K-0.25W,3320,Passive
2024-11-11,RES-10K-0.25W,4350,Passive
2024-11-12,RES-10K-0.25W,4037,Passive
2024-11-13,RES-10K-0.25W,4243,Passive
2024-11-14,RES-10K-0.25W,4111,Passive
2024-11-15,RES-10K-0.25W,4173,Passive
2024-11-16,RES-10K-0.25W,3452,Passive
2024-11-17,RES-10K-0.25W,3334,Passive
2024-11-18,RES-10K-0.25W,4233,Passive
2024-11-19,RES-10K-0.25W,4514,Passive
2024-11-20,RES-10K-0.25W,4196,Passive
2024-11-21,RES-10K-0.25W,4074,Passive
2024-11-22,RES-10K-0.25W,4178,Passive
2024-11-23,RES-10K-0.25W,2950,Passive
2024-11-24,RES-10K-0.25W,2940,Passive
2024-11-25,RES-10K-0.25W,4507,Passive
2024-11-26,RES-10K-0.25W,4234,Passive
2024-11-27,RES-10K-0.25W,4173,Passive
2024-11-28,RES-10K-0.25W,4152,Passive
2024-11-29,RES-10K-0.25W,4099,Passive
2024-11-30,RES-10K-0.25W,6465,Passive
2024-12-01,RES-10K-0.25W,3174,Passive
2024-12-02,RES-10K-0.25W,4338,Passive
2024-12-03,RES-10K-0.25W,4381,Passive
2024-12-04,RES-10K-0.25W,4283,Passive
2024-12-05,RES-10K-0.25W,4129,Passive
2024-12-06,RES-10K-0.25W,4092,Passive
2024-12-07,RES-10K-0.25W,3154,Passive
2024-12-08,RES-10K-0.25W,3097,Passive
2024-12-09,RES-10K-0.25W,7521,Passive
2024-12-10,RES-10K-0.25W,4115,Passive
2024-12-11,RES-10K-0.25W,4132,Passive
2024-12-12,RES-10K-0.25W,4040,Passive
2024-12-13,RES-10K-0.25W,4045,Passive
2024-12-14,RES-10K-0.25W,3614,Passive
2024-12-15,RES-10K-0.25W,3168,Passive
2024-12-16,RES-10K-0.25W,4075,Passive
2024-12-17,RES-10K-0.25W,4352,Passive
2024-12-18,RES-10K-0.25W,4150,Passive
2024-12-19,RES-10K-0.25W,5939,Passive
2024-12-20,RES-10K-0.25W,4552,Passive
2024-12-21,RES-10K-0.25W,3290,Passive
2024-12-22,RES-10K-0.25W,3484,Passive
2024-12-23,RES-10K-0.25W,4182,Passive
2024-12-24,RES-10K-0.25W,4029,Passive
2024-12-25,RES-10K-0.25W,4439,Passive
2024-12-26,RES-10K-0.25W,4228,Passive
2024-12-27,RES-10K-0.25W,5368,Passive
2024-12-28,RES-10K-0.25W,3403,Passive
2024-12-29,RES-10K-0.25W,3020,Passive
2024-12-30,RES-10K-0.25W,4131,Passive
2024-12-31,RES-10K-0.25W,4179,Passive
2022-01-01,CAP-100uF-25V,864,Passive
2022-01-02,CAP-100uF-25V,921,Passive
2022-01-03,CAP-100uF-25V,1780,Passive
2022-01-04,CAP-100uF-25V,1634,Passive
2022-01-05,CAP-100uF-25V,1620,Passive
2022-01-06,CAP-100uF-25V,1674,Passive
2022-01-07,CAP-100uF-25V,1848,Passive
2022-01-08,CAP-100uF-25V,3470,Passive
2022-01-09,CAP-100uF-25V,940,Passive
2022-01-10,CAP-100uF-25V,1745,Passive
2022-01-11,CAP-100uF-25V,1795,Passive
2022-01-12,CAP-100uF-25V,1756,Passive
2022-01-13,CAP-100uF-25V,1808,Passive
2022-01-14,CAP-100uF-25V,1615,Passive
2022-01-15,CAP-100uF-25V,1221,Passive
2022-01-16,CAP-100uF-25V,1313,Passive
2022-01-17,CAP-100uF-25V,1756,Passive
2022-01-18,CAP-100uF-25V,1865,Passive
2022-01-19,CAP-100uF-25V,2967,Passive
2022-01-20,CAP-100uF-25V,1910,Passive
2022-01-21,CAP-100uF-25V,1621,Passive
2022-01-22,CAP-100uF-25V,1114,Passive
2022-01-23,CAP-100uF-25V,3201,Passive
